Cech (G)ARS,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.16,0,4.7,2.5,0.0,18.75,18.75,0.0,0.0,32.55,35.0,25.0,71,9.25,3.25,35,2.0,0.5,25,0.0,0.0,47.25,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.51,17.0,9.0,6.75,1.5,1.75,1.0,0.0,0.0,0,9.0,0.5,0.0,0.0,0.5,1.75,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cech ,G,6,4.67
Begović (G)EVE,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.92,0,4,3.0,0.0,11.75,14.75,0.0,0.0,17.8,20.75,12.0,58,11.5,4.0,35,5.0,1.75,35,0.0,0.0,29.75,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,,1.04,14.0,7.25,3.75,1.75,0.75,0.5,0.0,0.0,0,6.75,0.75,0.0,0.0,0.75,0.75,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Begović ,G,10,1.33
Ryan (G)BHA,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.4,0,4.5,2.25,0.0,14.75,14.75,0.0,0.0,25.15,26.5,10.75,41,20.75,6.75,33,6.75,1.75,26,0.0,0.0,33.5,0.0,6.75,0.0,0.75,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,,1.71,15.0,10.25,5.25,2.0,0.75,2.0,0.0,0.0,0,7.75,0.0,0.0,0.0,0.0,0.75,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan ,G,13,2.0
Hart (G)TOT,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.6,0,4.5,5.25,0.5,19.5,26.25,0.0,0.0,42.4,29.75,14.5,49,23.5,10.25,44,11.0,4.5,41,0.0,0.0,42.25,0.0,11.0,0.0,0.25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.25,,2.27,18.25,8.75,7.5,2.75,0.25,2.75,0.0,0.0,0,10.25,0.5,0.0,0.0,0.5,0.25,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hart ,G,5,5.0
Etheridge (G)CAR,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.84,0,4.6,7.75,0.75,17.0,30.5,0.0,0.0,43.4,26.0,8.25,32,24.0,7.25,30,12.75,2.5,20,0.0,0.0,34.0,0.0,12.75,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,,1.7,11.5,8.5,5.5,1.5,0.75,1.75,0.0,0.0,0,7.5,1.0,0.0,0.25,1.25,0.75,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Etheridge ,G,20,1.0
Arrizabalaga (G)CHE,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.89,0,4.5,4.0,0.0,11.5,17.5,0.0,0.0,14.05,28.0,21.25,76,6.75,3.25,48,0.25,0.0,0,0.0,0.0,33.75,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,,1.07,8.75,5.0,2.5,1.25,0.75,2.0,0.0,0.0,0,5.75,0.25,0.0,0.0,0.25,0.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arrizabalaga ,G,3,3.67
Hennessey (G)BUR,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.53,0,4.5,5.25,0.5,18.0,24.75,0.0,0.0,39.15,26.0,14.25,55,18.75,8.0,43,10.0,3.25,33,0.0,0.0,38.0,0.0,10.0,0.0,0.75,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,,2.12,15.75,8.5,5.75,2.0,0.5,3.0,0.0,0.0,0,9.25,1.25,0.0,0.0,1.25,0.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hennessey ,G,15,5.33
Pickford (G)EVE,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.31,0,4.8,2.25,0.0,15.5,15.5,0.0,0.0,23.2,31.75,13.5,43,21.5,5.5,26,10.5,2.25,21,0.0,0.0,41.0,0.0,10.5,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,1.67,13.0,7.0,4.75,2.5,1.0,2.5,0.0,0.0,0,8.75,1.5,0.0,0.0,1.5,1.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pickford ,G,10,3.0
de Gea (G)MUN,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0,5,2.75,0.0,12.25,15.25,0.0,0.0,17.0,27.5,13.75,50,18.0,5.75,32,4.75,0.75,16,0.0,0.0,35.0,0.0,4.75,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,,1.41,9.25,5.75,3.5,2.25,0.5,2.25,0.0,0.0,0,8.25,1.0,0.0,0.0,1.0,0.5,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de Gea ,G,4,3.0
Dubravka (G)NEW,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.16,0,4.4,3.0,0.0,14.25,17.25,0.0,0.0,24.5,29.25,13.25,45,19.75,6.25,32,3.5,0.5,14,0.0,0.0,37.5,0.0,3.5,0.0,0.75,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,,1.84,16.5,11.25,4.25,3.0,1.0,2.75,0.0,0.0,0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubravka ,G,11,4.33
